case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-26084-728855|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||315 Hudson Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730307|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||500 7th Avenue South|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728861|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1600 Amphitheatre Parkway|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722015|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728039|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728060|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728687|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||200 Morris St|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26068-689570|Certified|Google LLC|Software Engineer, Site Reliability Engineering|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||345 Spear Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-721538|Certified|Google LLC|Security Engineer|15-1299.05|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1195 Borregas Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719636|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-694289|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1230 Charleston Rd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722410|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||12115 West Bluff Creek Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722407|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1201 Charleston Rd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730627|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1945 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-694285|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||2025 Garcia Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728508|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728931|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1021 Valley St.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26057-667998|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||1155 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719972|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1600 Amphitheatre Parkway|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26072-701322|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||200 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-712271|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||227 Humboldt Ct.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26069-693923|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1155 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-694286|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-712132|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||500 7th Avenue South|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728465|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1220 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26062-676231|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-698735|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-700446|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||6425 Penn Ave|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727297|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-717164|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1212 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26069-693982|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1842 North Shoreline Blvd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730752|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Mayfield Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722376|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1842 North Shoreline Blvd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-725574|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||225 W Tasman|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26061-672793|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730336|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-725511|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||6425 Penn Ave|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-725599|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728026|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||285 W Tasman|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-710716|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1900 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26076-709607|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-711893|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1505 Salado Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728036|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728793|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-695668|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-695082|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726617|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1600 Amphitheatre Parkway|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-697450|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728848|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728586|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1240 Crossman Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730265|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728029|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26064-681630|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1220 Charleston Rd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727985|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-711584|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||509 6th St S|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26058-670175|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||2 Harrison St|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-696463|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26055-660596|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-725675|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-727229|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-729447|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728570|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||500 7th Avenue South|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-727217|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1900 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730362|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||777 6th Street South|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26070-694281|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong/Xenakis|Jill/Peter/Taylor/Shu/Gina|Program Managers|No||1160 N. Mathilda Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730294|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1210 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26064-681726|Certified|HAIER US APPLIANCE SOLUTIONS INC|Principal Software Engineer - Embedded|15-1252.00|Y|2026-08-22|2029-08-21|1|1|0|0|0|0|0|4000 Buechel Bank Road|Appliance Park|Louisville|KY|James|Katherine|Immigration Specialist|No||4000 BUECHEL BANK ROAD|||Yes|No|Year|15024524311||15024525677||Katherine.Larimore@geappliances.com|Yes
